QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
254,Factor Combinations,factor-combinations,Medium,50.25043510121828,True,backtracking,algorithms
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,Medium,51.330692754675866,True,"array,stack,tree,binary-search-tree,recursion,monotonic-stack,binary-tree",algorithms
256,Paint House,paint-house,Medium,63.738253558278835,True,"array,dynamic-programming",algorithms
257,Binary Tree Paths,binary-tree-paths,Easy,66.60290284422999,False,"string,backtracking,tree,depth-first-search,binary-tree",algorithms
258,Add Digits,add-digits,Easy,67.92897479856931,False,"math,simulation,number-theory",algorithms
259,3Sum Smaller,3sum-smaller,Medium,50.99524249665367,True,"array,two-pointers,binary-search,sorting",algorithms
260,Single Number III,single-number-iii,Medium,70.58558383836223,False,"array,bit-manipulation",algorithms
261,Graph Valid Tree,graph-valid-tree,Medium,49.34437768748959,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
262,Trips and Users,trips-and-users,Hard,37.05252465801539,False,database,database
263,Ugly Number,ugly-number,Easy,42.34380419737507,False,math,algorithms
264,Ugly Number II,ugly-number-ii,Medium,49.261154617009325,False,"hash-table,math,dynamic-programming,heap-priority-queue",algorithms
265,Paint House II,paint-house-ii,Hard,56.42318928464605,True,"array,dynamic-programming",algorithms
266,Palindrome Permutation,palindrome-permutation,Easy,68.51143774123427,True,"hash-table,string,bit-manipulation",algorithms
267,Palindrome Permutation II,palindrome-permutation-ii,Medium,42.1338031782959,True,"hash-table,string,backtracking",algorithms
268,Missing Number,missing-number,Easy,70.10341356067106,False,"array,hash-table,math,binary-search,bit-manipulation,sorting",algorithms
269,Alien Dictionary,alien-dictionary,Hard,36.67825181862807,True,"array,string,depth-first-search,breadth-first-search,graph,topological-sort",algorithms
270,Closest Binary Search Tree Value,closest-binary-search-tree-value,Easy,49.74786971073223,True,"binary-search,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
271,Encode and Decode Strings,encode-and-decode-strings,Medium,49.72205477256946,True,"array,string,design",algorithms
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,Hard,60.26886668115667,True,"two-pointers,stack,tree,depth-first-search,binary-search-tree,heap-priority-queue,binary-tree",algorithms
273,Integer to English Words,integer-to-english-words,Hard,34.36658106298861,False,"math,string,recursion",algorithms
274,H-Index,h-index,Medium,40.31169565551125,False,"array,sorting,counting-sort",algorithms
275,H-Index II,h-index-ii,Medium,38.83703493032035,False,"array,binary-search",algorithms
276,Paint Fence,paint-fence,Medium,47.75547268968449,True,dynamic-programming,algorithms
277,Find the Celebrity,find-the-celebrity,Medium,48.444578869450325,True,"two-pointers,graph,interactive",algorithms
278,First Bad Version,first-bad-version,Easy,45.94069903049865,False,"binary-search,interactive",algorithms
279,Perfect Squares,perfect-squares,Medium,55.68676831517851,False,"math,dynamic-programming,breadth-first-search",algorithms
280,Wiggle Sort,wiggle-sort,Medium,68.22759629623022,True,"array,greedy,sorting",algorithms
281,Zigzag Iterator,zigzag-iterator,Medium,65.7677748210337,True,"array,design,queue,iterator",algorithms
282,Expression Add Operators,expression-add-operators,Hard,41.70346505319513,False,"math,string,backtracking",algorithms
283,Move Zeroes,move-zeroes,Easy,62.81713209651606,False,"array,two-pointers",algorithms
284,Peeking Iterator,peeking-iterator,Medium,60.360506329113925,False,"array,design,iterator",algorithms
285,Inorder Successor in BST,inorder-successor-in-bst,Medium,50.67144899403441,True,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
286,Walls and Gates,walls-and-gates,Medium,62.98209473444805,True,"array,breadth-first-search,matrix",algorithms
287,Find the Duplicate Number,find-the-duplicate-number,Medium,62.8638816836921,False,"array,two-pointers,binary-search,bit-manipulation",algorithms
288,Unique Word Abbreviation,unique-word-abbreviation,Medium,27.060445298466934,True,"array,hash-table,string,design",algorithms
289,Game of Life,game-of-life,Medium,71.4322409134381,False,"array,matrix,simulation",algorithms
290,Word Pattern,word-pattern,Easy,43.07591712657328,False,"hash-table,string",algorithms
291,Word Pattern II,word-pattern-ii,Medium,48.61029082774049,True,"hash-table,string,backtracking",algorithms
292,Nim Game,nim-game,Easy,58.15116615780088,False,"math,brainteaser,game-theory",algorithms
293,Flip Game,flip-game,Easy,64.88196784684813,True,string,algorithms
294,Flip Game II,flip-game-ii,Medium,52.222253576770036,True,"math,dynamic-programming,backtracking,memoization,game-theory",algorithms
295,Find Median from Data Stream,find-median-from-data-stream,Hard,53.301554105518804,False,"two-pointers,design,sorting,heap-priority-queue,data-stream",algorithms
296,Best Meeting Point,best-meeting-point,Hard,61.25630566005302,True,"array,math,sorting,matrix",algorithms
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,Hard,59.00442643986313,False,"string,tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,Medium,54.12184519112293,True,"tree,depth-first-search,binary-tree",algorithms
299,Bulls and Cows,bulls-and-cows,Medium,51.40204967674723,False,"hash-table,string,counting",algorithms
300,Longest Increasing Subsequence,longest-increasing-subsequence,Medium,57.8420145370191,False,"array,binary-search,dynamic-programming",algorithms
301,Remove Invalid Parentheses,remove-invalid-parentheses,Hard,49.24237111956244,False,"string,backtracking,breadth-first-search",algorithms
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,Hard,60.623411051476495,True,"array,binary-search,depth-first-search,breadth-first-search,matrix",algorithms
303,Range Sum Query - Immutable,range-sum-query-immutable,Easy,68.61910821771934,False,"array,design,prefix-sum",algorithms
304,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,Medium,56.55818520750921,False,"array,design,matrix,prefix-sum",algorithms
305,Number of Islands II,number-of-islands-ii,Hard,40.13080970476469,True,"array,hash-table,union-find",algorithms
306,Additive Number,additive-number,Medium,32.5583984610579,False,"string,backtracking",algorithms
307,Range Sum Query - Mutable,range-sum-query-mutable,Medium,41.73070271223456,False,"array,design,binary-indexed-tree,segment-tree",algorithms
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,Medium,44.90516271672937,True,"array,design,binary-indexed-tree,segment-tree,matrix",algorithms
309,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,Medium,60.43168944382229,False,"array,dynamic-programming",algorithms
310,Minimum Height Trees,minimum-height-trees,Medium,42.01759260514225,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
311,Sparse Matrix Multiplication,sparse-matrix-multiplication,Medium,68.93004855241863,True,"array,hash-table,matrix",algorithms
312,Burst Balloons,burst-balloons,Hard,61.36527147419735,False,"array,dynamic-programming",algorithms
313,Super Ugly Number,super-ugly-number,Medium,45.45405935860499,False,"array,math,dynamic-programming",algorithms
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,Medium,57.15462273069923,True,"hash-table,tree,depth-first-search,breadth-first-search,sorting,binary-tree",algorithms
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,42.891008371018955,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
316,Remove Duplicate Letters,remove-duplicate-letters,Medium,51.3778867345961,False,"string,stack,greedy,monotonic-stack",algorithms
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,Hard,44.391897285646785,True,"array,breadth-first-search,matrix",algorithms
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,Medium,60.54784307676487,False,"array,string,bit-manipulation",algorithms
319,Bulb Switcher,bulb-switcher,Medium,54.10647090968402,False,"math,brainteaser",algorithms
320,Generalized Abbreviation,generalized-abbreviation,Medium,60.06673183657971,True,"string,backtracking,bit-manipulation",algorithms
321,Create Maximum Number,create-maximum-number,Hard,32.53068150781534,False,"array,two-pointers,stack,greedy,monotonic-stack",algorithms
322,Coin Change,coin-change,Medium,46.52926467401926,False,"array,dynamic-programming,breadth-first-search",algorithms
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,Medium,64.21554788032623,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
324,Wiggle Sort II,wiggle-sort-ii,Medium,35.66951533322316,False,"array,divide-and-conquer,greedy,sorting,quickselect",algorithms
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,Medium,50.605037354480146,True,"array,hash-table,prefix-sum",algorithms
326,Power of Three,power-of-three,Easy,48.04366747627127,False,"math,recursion",algorithms
327,Count of Range Sum,count-of-range-sum,Hard,37.07336643918335,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
328,Odd Even Linked List,odd-even-linked-list,Medium,61.99637675734755,False,linked-list,algorithms
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,55.36645226293866,False,"array,dynamic-programming,depth-first-search,breadth-first-search,graph,topological-sort,memoization,matrix",algorithms
330,Patching Array,patching-array,Hard,53.50841508755665,False,"array,greedy",algorithms
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,Medium,46.18466001316405,False,"string,stack,tree,binary-tree",algorithms
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,43.61686601230187,False,"depth-first-search,graph,eulerian-circuit",algorithms
333,Largest BST Subtree,largest-bst-subtree,Medium,45.30969188297853,True,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,Medium,39.128236004752495,False,"array,greedy",algorithms
335,Self Crossing,self-crossing,Hard,32.13520080034301,False,"array,math,geometry",algorithms
336,Palindrome Pairs,palindrome-pairs,Hard,36.25446607392489,False,"array,hash-table,string,trie",algorithms
337,House Robber III,house-robber-iii,Medium,54.957470929692285,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
338,Counting Bits,counting-bits,Easy,79.73991786577463,False,"dynamic-programming,bit-manipulation",algorithms
339,Nested List Weight Sum,nested-list-weight-sum,Medium,85.54668172832534,True,"depth-first-search,breadth-first-search",algorithms
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,Medium,49.50537690540823,True,"hash-table,string,sliding-window",algorithms
341,Flatten Nested List Iterator,flatten-nested-list-iterator,Medium,65.23892785290248,False,"stack,tree,depth-first-search,design,queue,iterator",algorithms
342,Power of Four,power-of-four,Easy,49.48716790443901,False,"math,bit-manipulation,recursion",algorithms
343,Integer Break,integer-break,Medium,61.1526831332765,False,"math,dynamic-programming",algorithms
344,Reverse String,reverse-string,Easy,79.7812099690974,False,"two-pointers,string",algorithms
345,Reverse Vowels of a String,reverse-vowels-of-a-string,Easy,58.23625938411546,False,"two-pointers,string",algorithms
346,Moving Average from Data Stream,moving-average-from-data-stream,Easy,79.94217358338295,True,"array,design,queue,data-stream",algorithms
347,Top K Frequent Elements,top-k-frequent-elements,Medium,64.59477107779294,False,"array,hash-table,divide-and-conquer,sorting,heap-priority-queue,bucket-sort,counting,quickselect",algorithms
348,Design Tic-Tac-Toe,design-tic-tac-toe,Medium,58.60326519992846,True,"array,hash-table,design,matrix,simulation",algorithms
349,Intersection of Two Arrays,intersection-of-two-arrays,Easy,76.49808847732841,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,Easy,59.084187665495556,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
351,Android Unlock Patterns,android-unlock-patterns,Medium,53.40256486335014,True,"dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,59.511884571195516,False,"binary-search,design,ordered-set",algorithms
353,Design Snake Game,design-snake-game,Medium,39.69866544980026,True,"array,hash-table,design,queue,simulation",algorithms
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,37.3312291522619,False,"array,binary-search,dynamic-programming,sorting",algorithms
355,Design Twitter,design-twitter,Medium,42.69515020158185,False,"hash-table,linked-list,design,heap-priority-queue",algorithms
356,Line Reflection,line-reflection,Medium,36.02115003304693,True,"array,hash-table,math",algorithms
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,Medium,54.3778512188909,False,"math,dynamic-programming,backtracking",algorithms
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,Hard,39.374015748031496,True,"hash-table,string,greedy,sorting,heap-priority-queue,counting",algorithms
359,Logger Rate Limiter,logger-rate-limiter,Easy,76.61354889824007,True,"hash-table,design,data-stream",algorithms
360,Sort Transformed Array,sort-transformed-array,Medium,57.1012787072969,True,"array,math,two-pointers,sorting",algorithms
